gotu	covered_length	total_length	coverage_ratio	strain
G000184345	1129	2560222	0.0004409773839924819	Spirochaeta thermophila
G001610835	1129	8442773	0.00013372383694314652	Planctomyces sp. SH-PL14
G003014575	1128	4748352	0.0002375561036755489	Cecembia rubra
G900130035	1128	3242270	0.000347904400312127	Wenyingzhuangia marina
G006335015	1127	6604797	0.0001706335561865111	Streptomyces sedi
G000374545	1126	3477015	0.0003238409957966819	Anaeromusa acidaminophila
G001582475	1125	3309489	0.0003399316329499811	Legionella pneumophila
G002259525	1125	1460016	0.000770539500936976	Rickettsia endosymbiont of Culicoides newsteadi
G000425245	1123	3659815	0.0003068461110739204	Maridesulfovibrio hydrothermalis
G003858645	1123	7652834	0.000146743023564865	Larkinella knui
G001936575	1123	5640442	0.00019909787211711422	Tenacibaculum agarivorans
G900104115	1123	4057346	0.0002767819160604001	Clostridium gasigenes
G017874075	1122	6923463	0.00016205762925287532	Cohnella thailandensis
G012932565	1121	3658504	0.0003064093957530182	Sneathiella limimaris
G001267435	1121	2623349	0.00042731638070268196	Moorella thermoacetica
G008362905	1120	2543160	0.00044039698642633576	Deferribacter autotrophicus
G001293165	1119	1512449	0.0007398596580777269	Candidatus Thioglobus autotrophicus
G000820505	1118	3840132	0.0002911358255393304	Geoalkalibacter ferrihydriticus
G003129485	1116	3372241	0.0003309372017005902	Polaribacter aquimarinus
G018155095	1116	2034918	0.0005484250471026351	Bartonella queenslandensis
G900116565	1115	2858377	0.0003900815042942201	Thermoflavifilum thermophilum
G011421635	1115	4967761	0.0002244471905955218	Paenibacillus turpanensis
G006265245	1115	2307158	0.0004832785617630002	Prosthecochloris vibrioformis
G014636515	1113	3248420	0.0003426281084342542	Wenyingzhuangia marina
G015476655	1113	5942693	0.00018728882679956712	Aquiflexum lacus
G900091595	1112	7583315	0.00014663771714612937	Micromonospora haikouensis
G000621385	1112	3697002	0.0003007842570818193	Legionella cherrii
G003095375	1111	3407161	0.00032607792822235285	Marixanthomonas spongiae
G000185985	1111	722585	0.001537535376460901	Candidatus Blochmannia vafer
G913698045	1111	1300127	0.0008545319034217426	Candidatus Megaira endosymbiont of Carteria cerasiformis
G001874605	1110	2560375	0.0004335302445930772	Moorella thermoacetica
G011319365	1109	209851	0.005284702002849641	Rhizobium flavescens
G000647675	1109	3453652	0.00032110936481150965	Sulfitobacter pontiacus
G013088445	1109	3056	0.36289267015706805	Vientovirus
G000953375	1109	1016760	0.0010907195405012	Mycoplasma capricolum
G001467525	1109	4399936	0.0002520491207144831	Legionella anisa
G014641495	1109	3640414	0.00030463568154610985	Terasakiella brassicae
G902825235	1108	1942206	0.0005704853141221889	Bartonella vinsonii
G009150585	1106	917086	0.0012059937672148522	Mycoplasmopsis agalactiae
G900106865	1106	3075196	0.00035965187259608816	Polaribacter dokdonensis
G001593005	1105	4244736	0.00026032243230203245	Roseivirga ehrenbergii
G002754935	1105	2659739	0.0004154542983352878	Thermostichus lividus
G000381545	1105	5194701	0.0002127167665665454	Rhodonellum psychrophilum
G001500715	1105	30624	0.036082810867293626	Escherichia virus 186
G015207785	1105	4437778	0.0002489984852779927	Dolichospermum flos-aquae
G000900735	1104	168066	0.006568847952590054	Escherichia virus Bp7
G900111615	1103	3770081	0.00029256665838214087	Natronincola peptidivorans
G007829335	1103	7595795	0.0001452119231759151	Chitinophaga polysaccharea
G900113635	1102	3084407	0.0003572809943694201	Tindallia magadiensis
G014202505	1102	6326284	0.00017419388696429057	Armatimonas rosea
G009882915	1101	3739079	0.000294457538875215	Sneathiella litorea
G900639995	1101	3621449	0.0003040219536434173	Legionella quinlivanii
G001592935	1101	4190948	0.00026270905771200214	Roseivirga echinicomitans
G000723225	1100	1437716	0.0007651024263484582	Wolbachia endosymbiont of Culex molestus
G900102325	1100	3289920	0.0003343546347631553	Tatlockia micdadei
G014610845	1099	4171669	0.0002634437200075078	Maribacter arenosus
G001922985	1099	3871004	0.0002839056740835194	Teredinibacter waterburyi
G014650275	1098	11287416	9.727647142623255e-05	Streptomyces mirabilis
G001026905	1097	4476831	0.0002450394039891164	Kiloniella spongiae
G009745895	1096	21749	0.050393121522828634	Lactococcus virus CHPC966
G004366795	1096	2947619	0.0003718255310472622	Alicyclobacillus sacchari
G004000845	1096	7549927	0.00014516696651504049	Paenibacillus koleovorans
G015207985	1094	3971938	0.00027543229526744877	Synechocystis salina
G002943425	1093	6392975	0.00017096891509821326	Siphonobacter curvatus
G004325275	1093	39536	0.027645690004046944	Escherichia virus NCA
G004150225	1093	3953289	0.0002764786485379642	Muricauda olearia
G010093595	1092	47276492	2.309816049803357e-05	Mytilinidion resinicola
G000802205	1089	3430706	0.00031742737500677705	Candidatus Nitrosocosmicus oleophilus
G003385755	1088	1709637	0.0006363924037675834	Methanothermobacter defluvii
G000188195	1088	2309346	0.00047112905558543413	Succinatimonas hippei
G902506355	1086	4364975	0.0002487986758228856	Maribacter sp. 151
G000418455	1085	12700734	8.542813352362154e-05	Streptomyces rapamycinicus
G003627965	1084	2886863	0.0003754940916836026	Desulfofundulus salinum
G900095295	1083	2469595	0.00043853344374279995	Methanobacterium congolense
G003054325	1083	4100536	0.0002641118136750903	Sulfitobacter mediterraneus
G001467765	1082	3086699	0.00035053628487908926	Legionella jordanis
G015330165	1081	4978994	0.00021711213148680237	Zobellia roscoffensis
G000430045	1080	4689124	0.00023032020479731396	Calidithermus chliarophilus
G003350455	1079	2530670	0.0004263693014102985	Aquicella lusitana
G016734805	1079	4193054	0.0002573303372672997	Marivirga atlantica
G003315245	1079	4441256	0.00024294929182195306	Arenicella xantha
G002277955	1078	4810751	0.00022408143759674944	Thermogutta terrifontis
G900176415	1077	3555991	0.0003028691579928071	Cellulophaga tyrosinoxydans
G002954605	1076	4085633	0.0002633618829689304	Polaribacter butkevichii
G900185775	1076	2045246	0.0005260980830667803	Bartonella mastomydis
G018739885	1073	5232799	0.00020505278341476522	Leptothoe spongobia
G000429965	1073	4798150	0.0002236278565697196	Desulfogranum mediterraneum
G000423305	1073	3765213	0.0002849772376755312	Legionella moravica
G016592615	1073	1447997	0.0007410236347174752	Isorropodon fossajaponicum symbiont
G000018645	1072	632485	0.0016949018553799695	Hemiselmis andersenii
G900660575	1071	962811	0.0011123678478953812	Mycoplasmopsis pulmonis
G900101805	1071	3072693	0.00034855418357772805	Legionella israelensis
G014636475	1071	3914957	0.0002735662230772905	Halobacillus andaensis
G002957805	1070	45621	0.02345411104535192	Staphylococcus virus st121mssa
G002072105	1070	3603023	0.00029697284752276074	Croceivirga radicis
G000348805	1068	632490	0.0016885642460750367	Blattabacterium cuenoti
G900091575	1068	7104193	0.00015033375360157022	Micromonospora saelicesensis
G900094965	1067	2046793	0.000521303326716478	Bifidobacterium bohemicum
G900113765	1067	6155866	0.00017333060856100505	Parapedobacter indicus
G000006985	1067	2154946	0.0004951400174296711	Chlorobaculum tepidum
G003259745	1065	7020848	0.00015169107777294138	Larkinella arboricola
G900103065	1064	3818706	0.0002786284149656978	Geoalkalibacter ferrihydriticus
G900113665	1063	6317804	0.0001682546657034628	Planctomicrobium piriforme
G000226295	1062	3695392	0.0002873849377819728	Chloracidobacterium thermophilum
G002743675	1061	45585	0.023275200175496325	Staphylococcus virus st1
G009883795	1061	622921	0.0017032657431680742	Coxiella endosymbiont of Amblyomma sculptum
G000020505	1061	2289249	0.00046347077141892386	Chlorobaculum parvum
G014653155	1061	4422774	0.00023989469052680513	Sphingobacterium griseoflavum
G000429905	1060	6471220	0.00016380218876811483	Desulfatibacillum aliphaticivorans
G012979235	1059	2462009	0.0004301365267145652	Dissulfurirhabdus thermomarina
G004000865	1059	7570676	0.0001398818282541744	Paenibacillus elgii
G018304665	1059	3756374	0.00028192080980221884	Chloracidobacterium thermophilum
G001552655	1058	3422983	0.0003090871324806463	Alicyclobacillus kakegawensis
G000284155	1058	1323300	0.0007995163606136174	Rickettsia australis
G900156755	1057	2995140	0.00035290503949731897	Alicyclobacillus vulcanalis
G004296515	1056	226299	0.00466639269285326	endosymbiont of Pachyrhynchus infernalis
G010594845	1056	43134	0.02448184726665739	Staphylococcus virus SA75
G000934745	1055	4635643	0.0002275843933624742	Desulfonatronum thioautotrophicum
G900142275	1055	2035462	0.0005183098480836291	Anaerobranca californiensis
G014651475	1055	3212243	0.00032843094373619927	Mesonia mobilis
G014651455	1054	5457764	0.00019311938002449354	Echinicola pacifica
G900156395	1053	3814179	0.00027607513963031103	Fluoribacter gormanii
G007754425	1052	7704373	0.00013654582923230743	Gimesia fumaroli
G002216005	1051	2635850	0.00039873285657378077	Natranaerobius trueperi
G014652455	1050	3023999	0.0003472223370444236	Litorimonas cladophorae
G001311825	1050	3568721	0.0002942230563835055	Desulfovibrio brasiliensis
G000002455	1050	442096	0.002375049762947414	Bigelowiella natans
G002994635	1050	10606512	9.899578673931638e-05	Enhygromyxa salina
G003386095	1049	5968040	0.00017576959939946782	Marinoscillum furvescens
G000378145	1048	4700663	0.00022294727360799954	Saccharibacillus kuerlensis
G014841105	1048	3449990	0.0003037689964318737	Hoyosella lacisalsi
G900168045	1048	3592335	0.0002917322577098183	Salegentibacter holothuriorum
G900167935	1048	4211565	0.0002488386146242549	Maribacter arcticus
G009903685	1048	3572927	0.00029331693594635434	Muricauda ochracea
G900104445	1047	5011320	0.00020892698929623332	Desulforhopalus singaporensis
G000429705	1047	4023299	0.000260234200838665	Alteribacter aurantiacus
G900127505	1047	2191122	0.00047783738194404513	thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
G017873675	1046	3880117	0.00026957949979343406	Virgibacillus litoralis
G000255705	1046	10088503	0.0001036823798337573	Zavarzinella formosa
G000275845	1045	42759250	2.4439156439834656e-05	Dichomitus squalens
G000073005	1045	1482455	0.0007049117848433847	Wolbachia endosymbiont of Culex quinquefasciatus
G900343015	1044	663125	0.001574363807728558	Arsenophonus endosymbiont of Aleurodicus dispersus
G009720525	1044	8027492	0.00013005307261595528	Gimesia benthica
G016595495	1043	4170705	0.00025007762476607673	Persicirhabdus sediminis
G003057965	1043	1774794	0.000587673837076303	Thermodesulfobium acidiphilum
G000510805	1043	2460825	0.0004238415978381234	Ignatzschineria larvae
G004181775	1043	1336558	0.000780362692827397	Ehrlichia minasensis
G900115105	1043	3191067	0.0003268499219853422	Yoonia tamlensis
G014653175	1042	4214246	0.00024725656736697383	Roseivirga thermotolerans
G002603325	1042	46048	0.02262856150104239	Staphylococcus virus LH1
G003987485	1041	1404286	0.0007413019854929836	Spiroplasma endosymbiont of Megaselia nigra
G900102925	1040	3743042	0.0002778488726549154	Muricauda zhangzhouensis
G014644295	1040	6748192	0.00015411535415708387	Emticicia aquatilis
G014203215	1040	1745737	0.0005957369294458443	Bartonella callosciuri
G000011465	1039	1657990	0.0006266624044777109	Prochlorococcus marinus
G004346135	1038	4253411	0.0002440394309414256	Anseongella ginsenosidimutans
G003003005	1036	5000672	0.00020717215606222522	Mongoliibacter ruber
G001503695	1036	170336	0.0060820965620890476	Escherichia virus VR20
G900660685	1035	776661	0.00133262774878615	Mycoplasmopsis columbina
G002995755	1034	2629808	0.00039318459750673813	Moorella humiferrea
G013761005	1034	4023236	0.00025700704606938297	Desulfosalsimonas propionicica
G002958515	1033	39482	0.026163821488273137	Escherichia virus HZ2R8
G900699765	1033	6441385	0.00016036923736121968	Desulfoluna butyratoxydans
G002930005	1033	5919067	0.00017452074794895885	Vibrio jasicida
G902813205	1032	1823525	0.0005659368530730317	Bartonella capreoli
G013376415	1031	3777671	0.0002729194786946772	Muricauda chongwuensis
G002957835	1029	44823	0.022956964058630614	Staphylococcus virus st5
G900109885	1027	3718092	0.0002762169413774592	Syntrophus gentianae
G900639785	1027	4396785	0.00023357976339529908	Legionella anisa
G011927795	1027	3801396	0.0002701639082063537	Saonia flava
G006546935	1027	870632	0.001179602863207417	Mycoplasmopsis mucosicanis
G014048475	1027	1976014	0.0005197331597853052	Bombella favorum
G000427095	1027	3437861	0.000298732264044416	Chthonomonas calidirosea
G900167045	1027	3611844	0.00028434229163828783	Legionella maceachernii
G000150955	1027	27452464	3.741012100043187e-05	Phaeodactylum tricornutum
G000867945	1027	43265	0.023737432104472437	Staphylococcus virus phiETA2
G008014675	1027	5997719	0.0001712317632753385	Lewinella aurantiaca
G018555315	1026	1423467	0.0007207754025909979	Wolbachia endosymbiont of Erebia cassioides
G900106825	1026	3744185	0.0002740249213113134	Muricauda zhangzhouensis
G004834005	1026	8097622	0.00012670386441846753	Niastella caeni
G900640145	1025	3078899	0.00033291121274195743	Legionella israelensis
G014201975	1024	3324107	0.00030805265895472077	Treponema ruminis
G920984865	1024	607503	0.001685588383925676	Candidatus nanopusillus sp. Marseille-Q6268
G003957295	1024	5234384	0.00019562951438029767	Arenibacter aquaticus
G001311885	1023	2582634	0.00039610723006047315	Syntrophomonas palmitatica
G000302595	1021	4229221	0.00024141561767521727	Pedobacter arcticus
G900090215	1021	298471	0.003420767846792486	secondary endosymbiont of Trabutina mannipara
G900112755	1021	4237555	0.00024094082554680706	Sulfitobacter brevis
G003044035	1020	2555546	0.00039913192718894514	Candidatus Methylomirabilis limnetica
G902499555	1019	4277182	0.00023824097267780516	Mesonia oceanica
G017355935	1019	6559666	0.00015534327509967734	Telluribacter humicola
G003711265	1019	2832685	0.0003597293733683767	Bathymodiolus thermophilus thioautotrophic gill symbiont
G009674825	1018	4652183	0.0002188220024878643	Maribacter luteus
G002995845	1018	3758058	0.0002708845898599755	Clostridium luticellarii
G004363335	1018	3344108	0.0003044160057031651	Marinicella litoralis
G900116435	1017	4540045	0.00022400659024304824	Pseudoalteromonas lipolytica
G004365555	1017	1711325	0.0005942763648050487	Allofrancisella inopinata
G000092105	1017	5460105	0.0001862601543376913	Planctopirus limnophila
G004346865	1016	4232925	0.00024002315183944907	Shimia isoporae
G007751945	1015	8260309	0.00012287675921082372	Gimesia panareensis
G014201715	1015	4906455	0.00020687033713750558	Haloferula luteola
G000836435	1014	33448395	3.0315355938603333e-05	Fonsecaea multimorphosa
G000706625	1014	1747146	0.0005803750802737722	Bartonella koehlerae
G900100175	1014	4376263	0.0002317045387811473	Ferrimonas sediminum
G900100765	1014	7108505	0.0001426460275402493	Catalinimonas alkaloidigena
G000224105	1011	832603	0.001214264181128341	Mycoplasma putrefaciens
G018107685	1011	1003026	0.0010079499434710567	Coxiella endosymbiont of Amblyomma nuttalli
G004001085	1011	5705396	0.0001772006710840054	Paenibacillus pasadenensis
G009745255	1011	21078	0.047964702533447194	Lactococcus virus 5171F
G001041075	1010	130008	0.007768752692142022	Lactococcus virus WRP3
G012932215	1010	3962651	0.0002548798771327578	Roseobacter ponti
G003171675	1010	5259740	0.00019202470084072598	Reichenbachiella versicolor
G000428845	1010	6288594	0.0001606082377078247	Dyadobacter alkalitolerans
G000912555	1010	258139	0.0039126207198447345	Pseudomonas virus PaBG
G000695835	1008	793841	0.001269775685559199	Mycoplasmopsis californica
G000429985	1006	3909929	0.0002572936746421738	Maridesulfovibrio bastinii
G000428525	1006	3209003	0.0003134930070180676	Hellea balneolensis
G000969705	1006	5558097	0.0001809972010204212	Nitriliruptor alkaliphilus
G002774925	1006	1204576	0.0008351486332120182	Candidatus Hodgkinia cicadicola
G014637345	1005	3584069	0.00028040754795736355	Kroppenstedtia guangzhouensis
G002591915	1004	3347734	0.0002999043532132481	Marinicella litoralis
G001650695	1004	5139365	0.00019535487360792627	Chloroflexus islandicus
G003568965	1003	4092610	0.0002450758806727247	Vibrio halioticoli
G014201435	1003	1774155	0.0005653395560139897	Bartonella doshiae
G004005845	1002	5323891	0.00018820821087433984	Hwanghaeella grinnelliae
G900074925	1002	32256462	3.106354317469783e-05	Ramularia collo-cygni
G002933335	1002	841197	0.001191159740227319	Candidatus Pantoea edessiphila
G018642165	1002	5637198	0.00017774788112817752	Echinicola shivajiensis
G900114125	1000	2838644	0.00035228087777121754	Nereida ignava
G000495255	1000	611562	0.0016351571876604498	Candidatus Phytoplasma tritici
G900080145	1000	137535	0.007270876504162577	Candidatus Tremblaya princeps
G019802145	999	4186567	0.00023862033021327498	Algoriphagus marincola
G007751035	999	9565229	0.0001044407823377778	Lignipirellula cremea
G900102985	999	5295250	0.0001886596477975544	Photorhabdus luminescens
G000750955	998	2970044	0.0003360219579238557	Criblamydia sequanensis
G003933245	998	4114434	0.00024256070215247102	Maribacter algicola
G000419585	996	3399064	0.0002930218436604901	Salisaeta longa
G008085895	996	9406835	0.00010588045819874591	Actinomadura chibensis
G001467055	996	2368059	0.00042059762869083923	Legionella adelaidensis
G000586315	995	3470397	0.00028671071350050154	Legionella pneumophila
G005937185	994	4543668	0.00021876598378226577	Flagellimonas algicola
G017377395	993	8027777	0.00012369551371444425	Desulfonema magnum
G000473765	993	5141107	0.00019314906303253366	Rhodonellum psychrophilum
G000849425	993	5833	0.17023829933139037	Moloney murine sarcoma virus
G002797735	992	2841668	0.00034909074529466494	Thermoflavifilum aggregans
G014646895	992	5688851	0.000174376161372481	Deinococcus roseus
G900114925	992	3800446	0.0002610219958394357	Marinobacter pelagius
G000755705	991	1878735	0.0005274825880180015	Candidatus Izimaplasma sp. HR1
G000946815	991	3172921	0.00031233049924659327	Syntrophaceticus schinkii
G004348825	991	5829138	0.0001700079840278271	Arundinibacter roseus
G001870225	990	3049282	0.0003246665936440119	Gloeomargarita lithophora
G000497045	990	17326287	5.713861256020981e-05	Kalmanozyma brasiliensis
G900099745	989	4645135	0.00021291092723892848	Alteribacillus bidgolensis
G013391475	988	5075687	0.0001946534528232336	Oceaniferula marina
G007859765	988	6765777	0.00014602905179996327	Posidoniimonas corsicana
G900660655	988	978241	0.0010099760692917185	Mycoplasmopsis anatis
G008727865	988	4887846	0.00020213402795423588	Hymenobacter busanensis
G001639295	987	2419228	0.00040798138910429275	Methanobrevibacter curvatus
G015775515	986	3101225	0.0003179388789913663	Atribacter laminatus
G900639865	985	3869770	0.0002545370913516824	Legionella gresilensis
G009725995	985	5153480	0.0001911329819849888	Zobellia laminariae
G900639965	985	3496332	0.00028172381798982475	Legionella pneumophila
G900188105	984	8787401	0.00011197850194841456	Actinomadura mexicana
G000843665	984	41401	0.023767541846815295	Staphylococcus virus PVL
G900115205	983	3207002	0.00030651680292060934	Robiginitalea myxolifaciens
G000441555	982	464877	0.002112386717346739	Candidatus Profftella armatura
G016908015	981	3829144	0.0002561930290425223	Clostridium pascui
G007750855	979	6618662	0.00014791509220443648	Pirellulimonas nuda
G002871095	979	1198172	0.0008170780155102941	Coxiella-like endosymbiont
G007748155	978	7828706	0.00012492485986828475	Gimesia panareensis
G000825685	977	1484832	0.0006579868968341199	Rickettsia hoogstraalii
G014202275	976	6918484	0.00014107136765800137	Rhabdobacter roseus
G000701505	976	6174195	0.00015807728780837017	Dyadobacter crusticola
G013618625	976	6373945	0.00015312337963380607	Bremerella alba
G000332455	975	4234087	0.00023027396461149712	Leptospira vanthielii
G900113215	975	4318369	0.00022577968672894789	Roseobacter denitrificans
G000857605	975	44283	0.02201747849061717	Staphylococcus virus 85
G014637795	973	4644468	0.0002094965451371395	Belliella aquatica
G012927205	972	8371948	0.0001161020111448375	Chitinophaga fulva
G002795825	972	2301665	0.0004223029850130232	Mariprofundus ferrinatatus
G000332515	972	4082461	0.0002380916804839042	Leptospira wolbachii
G001267955	971	4084414	0.0002377330016007192	Roseivirga seohaensis
G900167135	971	8553222	0.00011352447066146535	Chitinophaga eiseniae
G902825135	971	1963352	0.0004945623606974196	Bartonella elizabethae
G002993965	971	1543291	0.0006291749255325146	Apilactobacillus timberlakei
G002844235	970	4445015	0.000218221985752579	Thalassospira povalilytica
G016031645	969	1449015	0.0006687301373691784	Wolbachia endosymbiont of Kradibia gibbosae
G001941385	969	1915344	0.0005059143422800291	Thermosipho melanesiensis
G000265075	968	3636481	0.0002661914086722851	Nitritalea halalkaliphila
G014696015	967	7234483	0.00013366539115511087	Oculatella sp. FACHB-28
G002554705	967	3730650	0.0002592041601329527	Longimonas halophila
G003335485	966	7125007	0.00013557881416818257	Blastopirellula cremea
G003326595	966	4743597	0.00020364293172459635	Thalassospira lucentensis
G004216495	966	865472	0.0011161539599201362	Mycoplasmopsis phocirhinis
G003990155	965	3809277	0.00025332891254692164	Legionella qingyii
G004345675	964	2577480	0.00037400872169716156	Caldanaerobacter subterraneus
G010093935	963	38253023	2.5174480981542294e-05	Zasmidium cellare
G003268615	963	620791	0.0015512467158834455	Blattabacterium clevelandi
G900111985	963	4339634	0.00022190811483180378	Clostridium frigidicarnis
G900129285	963	2883163	0.00033400817088732063	Desulfofundulus australicus
G008838325	963	2746948	0.0003505708881274782	Tepidiforma bonchosmolovskayae
G900101815	962	4853017	0.00019822720588038328	Pricia antarctica
G003316845	961	5137511	0.0001870555605623034	Aquiflexum aquatile
G900156625	960	5303683	0.00018100629317400758	Zobellia uliginosa
G900142205	959	5034503	0.0001904855355136346	Reichenbachiella agariperforans
G000859065	958	8323	0.11510272738195362	Murine leukemia virus
G002554795	958	4406905	0.0002173861247292601	Longibacter salinarum
G002646595	957	11335249	8.442690584035693e-05	Flavilitoribacter nigricans
G900107645	957	3745414	0.00025551247472242056	Desulfuromusa kysingii
G002104995	956	26207065	3.6478712896694075e-05	Linderina pennispora
G000278135	956	1971022	0.00048502756438030623	Bartonella washoeensis
G003149185	956	6604736	0.00014474461961840716	Sediminitomix flava
G014640555	955	8257372	0.00011565422994143899	Paenibacillus marchantiophytorum
G000712275	954	3515022	0.0002714065516517393	Sulfitobacter donghicola
G000011385	954	4659019	0.00020476413596939614	Gloeobacter violaceus
G014235875	953	3449917	0.00027623852979651394	Croceivirga lutea
G000019345	953	751679	0.0012678284214405352	Ureaplasma parvum
G000153345	953	3924855	0.0002428115178777305	Neptuniibacter caesariensis
G900106935	953	3762612	0.00025328149700261414	Sulfitobacter pontiacus
G900113435	952	3671944	0.0002592632131644709	Sulfitobacter dubius
G001505315	951	170473	0.0055785960240038015	Escherichia virus VR5
G007747015	951	7626893	0.00012469035556156354	Gimesia maris
G002242685	951	3833298	0.00024808924325737264	Oceanimonas doudoroffii
G001267405	950	2527564	0.0003758559624998615	Moorella thermoacetica
G900101955	950	2790727	0.00034041308949245123	Desulfuromonas thiophila
G016583505	949	4149362	0.00022870985949165196	Rhodovibrio salinarum
G900099605	949	3620377	0.0002621273972296255	Alteribacillus persepolensis
G000247625	947	1252737	0.0007559447833024809	Rickettsia sibirica
G000966355	946	3209241	0.00029477374868387885	Mycobacterium lepromatosis
G009735625	946	3559583	0.00026576146700329784	Moorella glycerini
G020687805	946	5240019	0.00018053369653812324	Planctobacterium marinum
G003308575	945	49372	0.01914040346755246	Escherichia virus BIFF
G007741535	944	8542491	0.00011050640849372859	Rubripirellula lacrimiformis
G900109225	944	4262387	0.00022147214694489262	Propionispira arboris
G000347175	944	4438888	0.00021266587487677095	Leptospira alstonii
G000397185	944	959779	0.0009835597569857228	Candidatus Phytoplasma australiense
G007752345	943	5214061	0.00018085710926665416	Planctopirus ephydatiae
G900167345	943	3666950	0.0002571619465768554	Vibrio cincinnatiensis
G004341445	942	2923730	0.00032219117360358175	Baia soyae
G900129935	942	5559040	0.00016945371862767673	Desulfosporosinus lacus
G900103865	941	4142869	0.00022713728095192004	Halomonas arcis
G014280935	941	4256498	0.00022107375593739267	Aquibacillus kalidii
G004000825	940	6472537	0.00014522898826225327	Paenibacillus kobensis
G017353455	940	7329863	0.000128242506033196	Streptomyces laculatispora
G000312545	939	2003117	0.0004687694228544813	Bartonella senegalensis
G900103955	939	3778705	0.00024849783192919267	Alkalicoccus daliensis
G017874035	939	7984135	0.00011760823182473743	Paenibacillus aceris
G000010405	938	1022154	0.0009176699401460054	Candidatus Vesicomyosocius okutanii
G004331455	938	6506913	0.00014415437858167153	Micromonospora zingiberis
G900167265	938	2791857	0.0003359770933826482	Clostridium tetani
G000621365	937	2518989	0.0003719746295041384	Legionella geestiana
G003011125	937	2674960	0.0003502856117474654	Synechococcus lacustris
G000722545	937	8035175	0.00011661227042348176	Paenibacillus tyrfis
G001594015	936	3001259	0.0003118691189264239	Moorella mulderi
G001664035	936	16056143	5.8295444927215706e-05	Metschnikowia bicuspidata
G000422505	936	6761455	0.00013843174287191145	Paenibacillus pinihumi
G000888655	936	170605	0.005486357375223469	Shigella virus SP18
G004745425	936	2593092	0.0003609590404042741	Methanolobus halotolerans
G011947535	936	2759356	0.00033920958368546865	Mariprofundus ferrooxydans
G007746795	936	7929454	0.00011804091429245948	Gimesia algae
G001311845	935	7103474	0.00013162573692815656	Desulfosarcina cetonica
G000306115	935	4401275	0.00021243844113353518	Leptospira wolffii
G900099815	934	2974200	0.00031403402595655975	Psychroflexus sediminis
G001707835	933	5753503	0.00016216207760732897	Planctopirus hydrillae
G000255355	933	1417135	0.0006583705857240136	Rickettsia helvetica
G000266945	932	6527047	0.0001427904533244513	Desulfomonile tiedjei
G000585515	931	27898562	3.337089560386661e-05	Cladophialophora yegresii
G001601575	930	2283720	0.0004072303084441175	Thermovenabulum gondwanense
G003333305	930	3750312	0.0002479793681165727	Candidatus Colwellia aromaticivorans
G001318295	930	915884	0.0010154124321420618	Candidatus Xiphinematobacter sp. Idaho Grape
G000886755	930	40761	0.022815926989033637	Staphylococcus virus P954
G900243065	930	1447820	0.0006423450428920722	Rickettsia fournieri
G017811155	930	5462876	0.00017023999812552947	Lunatimonas salinarum
G900177345	929	7276758	0.00012766674389886264	Pseudobacteriovorax antillogorgiicola
G900114975	928	2808762	0.0003303946721010894	Thermodesulforhabdus norvegica
G900112765	928	5241463	0.0001770498046060804	Actinopolyspora alba
G003429665	928	2928035	0.0003169361021982319	Sphaerochaeta halotolerans
G900142135	927	6469722	0.00014328281802525672	Desulfatibacillum alkenivorans
G900107465	926	5215758	0.0001775389118897004	Rhodonellum ikkaensis
G001904635	924	5149655	0.00017942949576233748	Hydrococcus rivularis
G000423605	923	4746088	0.0001944759557766312	Saccharospirillum impatiens
G016592575	923	2317141	0.0003983357076673366	Thermotomaculum hydrothermale
G007859955	923	5266005	0.00017527518488873444	Botrimarina colliarenosi
G000400955	923	1107344	0.0008335259865046453	Spiroplasma syrphidicola
G011074885	923	13150808	7.018580151120752e-05	Brettanomyces bruxellensis
G002929865	922	5625613	0.00016389325038889096	Vibrio hyugaensis
G000007925	922	1751080	0.0005265321972725403	Prochlorococcus marinus
G000910095	921	45572	0.020209777933819013	Staphylococcus virus StauST398-2
G000332355	921	6152491	0.00014969546481254504	Baaleninema simplex
G000377505	921	6386500	0.00014421044390511235	Paenibacillus massiliensis
G003051265	921	62020	0.014850048371493067	Escherichia virus ArgO145
G016101585	921	2234791	0.0004121190751170915	Bifidobacterium polysaccharolyticum
G000427295	920	6295948	0.00014612573039040347	Cyclobacterium qasimii
G000183365	919	1008951	0.0009108470084275649	Mycoplasma leachii
G008124715	919	2346129	0.00039170906629601356	Thermosediminibacter litoriperuensis
G006493595	918	1479778	0.0006203633247689857	Apilactobacillus micheneri
G000423105	918	2708029	0.00033899193841720307	Halalkalibacillus halophilus
G014858715	916	5441245	0.00016834382572370845	Pseudoalteromonas flavipulchra
G002625225	915	7648	0.11963912133891214	Stenotrophomonas virus SMA6
G002957865	915	45878	0.019944199834343257	Staphylococcus virus st78
G000837225	914	36717	0.02489310128823161	Escherichia virus Mu
G015330125	914	4939450	0.00018504084462845054	Zobellia nedashkovskayae
G900107625	914	3144425	0.00029067317554083813	Bizionia paragorgiae
G004364175	914	4282240	0.00021343969511283814	Maribacter caenipelagi
G014138465	914	1566395	0.0005835054376450385	Bartonella chomelii
G000166935	912	1250021	0.0007295877429259189	Rickettsia sibirica
G900141815	912	4322808	0.0002109739780253946	Rubritalea squalenifaciens
G004521815	911	39642	0.022980677059684172	Klebsiella virus ST437OXA245phi4-1
